,id,name,categories,lat,lng,neighborhood,distance [m]
81,4c9c4baf03133704fc3354d5,U Gneisenaustraße,Metro Station,52.49139482437726,13.395392795585105,Gneisenaustr. (Mittenwalder Str.),6025
82,4af5b9bdf964a520f2fb21e3,U Freie Universität,Metro Station,52.450805216487566,13.281261637956522,Brümmerstr. (Löhleinstr.),6135
83,4b9f54eaf964a520031d37e3,U Oskar-Helene-Heim,Metro Station,52.450321240752466,13.269335592798788,Clayallee (Argentinische Allee),6475
84,4b2fbd80f964a520ddee24e3,U Spittelmarkt,Metro Station,52.51143379102766,13.403343178308159,Wallstr. (Spittelmarkt),6478
85,4bd9e0a93904a593ae05449e,U Haselhorst,Metro Station,52.53900197293498,13.232326184455598,Am Juliusturm (Ferdinand-Friedensburg-Platz),6519
86,4fd895aee4b0173fc1dcd4fb,U-Bahn Berlin,Metro Station,52.507329691465216,13.404807499335263,20160108,6529
87,4c2910db360cef3b8b34bedc,U Afrikanische Straße,Metro Station,52.5601718013192,13.33471376931703,Müllerstr. (Afrikanische Str.),6568
88,4b49d3adf964a520367426e3,U Prinzenstraße,Metro Station,52.49838971334789,13.406156625905817,Gitschiner Str. (Prinzenstr.),6629
89,4c434166ff711b8d78ac1405,U Nauener Platz,Metro Station,52.55155152975554,13.36734287003284,Schulstr. (Nauener Platz),6678
90,4b05b682f964a5206fe122e3,U Alt-Tempelhof,Metro Station,52.46571645937846,13.38559009377073,Tempelhofer Damm (Alt-Tempelhof),6687
91,4a1c8506f964a520457b1fe3,Berlin Hauptbahnhof,Train Station,52.525219740053664,13.369368947618717,Europaplatz 1 (Washingtonplatz),4779
92,4aee9e5bf964a52014d421e3,U Südstern,Metro Station,52.489313596286266,13.40776205062866,Hasenheide (Körtestr.),6894
93,4b200056f964a520f52b24e3,S+U Rathaus Steglitz,Metro Station,52.45688545379072,13.320708274841309,Berlinickestr. 16,5234
94,4aecc2d1f964a520feca21e3,U Moritzplatz,Metro Station,52.50366279776599,13.410631647381079,Moritzplatz (Oranienstr.),6909
95,4b4cd624f964a520f4c026e3,U Märkisches Museum,Metro Station,52.512264177505315,13.409768342971802,Wallstr. (Inselstr.),6921
96,4aeedcf1f964a52072d421e3,U Rosenthaler Platz,Metro Station,52.52988439484034,13.401062750880728,Rosenthaler Platz (Torstr.),6921
97,4aeedd6ef964a52075d421e3,U Weinmeisterstraße,Metro Station,52.52552354945639,13.404875993728638,Weinmeisterstr. (Rosenthaler Str.),6970
98,4b116c68f964a520467c23e3,U Kaiserin-Augusta-Straße,Metro Station,52.459870191638714,13.383566206848107,Tempelhofer Damm (Kaiserin-Augusta-Str.),7013
99,4b4de818f964a520bdda26e3,U Onkel Toms Hütte,Metro Station,52.44999536055242,13.253405086717178,Onkel-Tom-Str. (Argentinische Allee),7020
