,id,name,categories,lat,lng,neighborhood,distance [m]
81,4af7f638f964a520980a22e3,Makoto,Japanese Restaurant,52.526751,13.407666,Alte Schönhauser Str. 13 (Mulackstr.),7195
82,59afdac08134880efbedf20e,Eden Restaurant,Vietnamese Restaurant,52.52204609875019,13.404751386925534,Rosenstr. 19 (Rochstr.),6834
83,4b43ceddf964a52099ea25e3,rice & more,Asian Restaurant,52.43461524296458,13.378290114414813,Großbeerenstr. 51,8989
84,4ba3bdbff964a520485a38e3,Akito Sushi Bar,Japanese Restaurant,52.52383257182028,13.387048723931896,Reinhardtstr. 6,5779
85,5c1b7f03f96b2c002c8ca1fc,Secret Garden Berlin,Vegetarian / Vegan Restaurant,52.507605,13.449941,Wahrschauerstr. 32 (Helsingforser Str.),9584
86,4c29ab0d360cef3bc34fbedc,Sy,Sushi Restaurant,52.537891,13.206676,Breite Straße 33,7907
87,4b867817f964a520638b31e3,Aki Tatsu Sushi & More,Japanese Restaurant,52.4970550882628,13.354674113758689,Winterfeldtstr. 40,3195
88,540d8a24498e0ff16065fec9,Seoulkitchen Korean BBQ & Sushi,Korean Restaurant,52.503595075450235,13.447351987376058,Warschauer Str. 46 (Mühlenstr.),9397
89,537dd7b4498e956dc8576472,Akito Sushi Bar,Sushi Restaurant,52.530115157264106,13.383576965709088,Chausseestr. 116,5885
90,4b5b6a15f964a5202afc28e3,Minh-Trang,Vietnamese Restaurant,52.50687500167866,13.302334633049039,Kantstr. 67 (Kaiser-Friedrich-Str.),582
91,4b73002af964a520d4942de3,Don Sushi,Sushi Restaurant,52.51156046524574,13.416665032374384,Brückenstr. 15,7374
92,59943f2fb9ac381ee9fc770c,Arata Sushi,Japanese Restaurant,52.52748,13.388395,Torstraße 223,6033
93,598bfa283149b904bbf48448,Kame,Japanese Restaurant,52.52746599305749,13.392729936866028,Linienstr. 113,6296
94,4b7adc45f964a520ad412fe3,Sushi Miyabi,Sushi Restaurant,52.48713535160029,13.322618868340347,Uhlandstr. 104-105,2035
95,584098c3a19e9066cd102c90,Aki tatsu,Sushi Restaurant,52.528642,13.394592,Torstr. 176,6466
96,5c10f64367a9fe002c2e4ed5,Udon & Gyoza,Japanese Restaurant,52.527399911842494,13.40809369080739,Alte Schönhauser Str. 7-8,7248
97,586135c3eef5da0d3a6eec83,Nihombashi,Japanese Restaurant,52.53055417155127,13.401939317131465,Weinbergsweg 4,7007
98,4adcda79f964a520b64621e3,Bar Tausend,Cocktail Bar,52.520863,13.384993,Schiffbauerdamm 11,5527
99,4ade02dcf964a520576721e3,Aki Tatsu - Sushi & More,Japanese Restaurant,52.48937231178924,13.39229081258636,Bergmannstraße 93,5876
