,id,name,categories,lat,lng,neighborhood,distance [m]
15,4a1cc8d1f964a520617b1fe3,Bahnhof Berlin Alexanderplatz,Light Rail Station,52.5215922447731,13.411380462818329,Dircksenstr. 2,7249
16,4b608eb5f964a5208bed29e3,S Heerstraße,Light Rail Station,52.50811978594503,13.25922983932812,Heerstr. (Boyenallee),3391
17,4af9be50f964a520de1322e3,S Grunewald,Light Rail Station,52.48837024210346,13.261803003075908,Am Bahnhof Grunewald (Schmetterlingspl.),3586
18,4b0fd38df964a5203e6523e3,S+U Innsbrucker Platz,Light Rail Station,52.478007182840436,13.342340803829249,Innsbrucker Platz 67 (Wexstr.),3627
19,4b2e15e1f964a520badc24e3,S Beusselstraße,Light Rail Station,52.53425765575362,13.328670736478864,Beusselstr.,3699
20,4b1a81a3f964a52044eb23e3,S Schöneberg,Light Rail Station,52.47938313850869,13.351930596263264,Dominicusstr. 41,3963
21,4b1bcdc0f964a5208afd23e3,S Julius-Leber-Brücke,Light Rail Station,52.486505036997336,13.361130001821119,Kolonnenstr. (Brunhildstr.),4018
22,50800e9ce4b0643e8cfde2d1,S Yorckstraße (Großgörschenstraße),Light Rail Station,52.492741227376335,13.368128845817695,Großgörschenstr. 65,4198
23,4bc97ce10687ef3b370fdacc,S Friedenau,Light Rail Station,52.4703289047123,13.341076552311273,Baumeisterstr.,4280
24,4b0d6a2ef964a520cc4723e3,S+U Westhafen,Light Rail Station,52.536050461566774,13.343783649654007,An der Putlitzbrücke,4350
25,4e8c3451b8f7a1fe8dda76d9,S-Bahn Abstellanlage Hundekehle,Light Rail Station,52.48197093773272,13.254073655434832,Kolonie Hundekehle,4398
26,52a1bf1211d2718ebbad984c,S Yorckstraße,Light Rail Station,52.49196163340339,13.372094622861056,Yorckstr. 56,4481
27,4be403b121d5a59380641a11,S Olympiastadion,Light Rail Station,52.511424834543156,13.243354816623604,Flatowallee,4515
28,4b27d9f7f964a520298b24e3,S Feuerbachstraße,Light Rail Station,52.46374419869237,13.332809944589336,Feuerbachstr. 31,4700
29,575af1a1498e538bc19a4f69,S5,Light Rail Station,52.525152,13.37046,Berlin,4839
